cdp,cdpx,cdpy
8209,120.050506,22.5246845
8210,120.050529,22.52466575
8211,120.050552,22.524647
8212,120.0505745,22.52462775
8213,120.050597,22.5246085
8214,120.0506195,22.52458925
8215,120.050642,22.52457
8216,120.0506645,22.52455075
8217,120.050687,22.5245315
8218,120.0507095,22.52451225
8219,120.050732,22.524493
8220,120.050753625,22.5244745
8221,120.05077525,22.524456
8222,120.050796875,22.5244375
8223,120.0508185,22.524419
8224,120.050840125,22.5244005
8225,120.05086175,22.524382
8226,120.050883375,22.5243635
8227,120.050905,22.524345
8228,120.050929125,22.524325625
8229,120.05095325,22.52430625
8230,120.050977375,22.524286875
8231,120.0510015,22.5242675
8232,120.051025625,22.524248125
8233,120.05104975,22.52422875
8234,120.051073875,22.524209375
8235,120.051098,22.52419
8236,120.05111975,22.5241715
8237,120.0511415,22.524153
8238,120.05116325,22.5241345
8239,120.051185,22.524116
8240,120.05120675,22.5240975
8241,120.0512285,22.524079
8242,120.05125025,22.5240605
8243,120.051272,22.524042
8244,120.0512945,22.52402325
8245,120.051317,22.5240045
8246,120.0513395,22.52398575
8247,120.051362,22.523967
8248,120.0513845,22.52394825
8249,120.051407,22.5239295
8250,120.0514295,22.52391075
8251,120.051452,22.523892
8252,120.051474875,22.523874875
8253,120.05149775,22.52385775
8254,120.051520625,22.523840625
8255,120.0515435,22.5238235
8256,120.051566375,22.523806375
8257,120.05158925,22.52378925
8258,120.051612125,22.523772125
8259,120.051635,22.523755
8260,120.051659375,22.523737875
8261,120.05168375,22.52372075
8262,120.051708125,22.523703625
8263,120.0517325,22.5236865
8264,120.051756875,22.523669375
8265,120.05178125,22.52365225
8266,120.051805625,22.523635125
8267,120.05183,22.523618
8268,120.051854125,22.523599125
8269,120.05187825,22.52358025
8270,120.051902375,22.523561375
8271,120.0519265,22.5235425
8272,120.051950625,22.523523625
8273,120.05197475,22.52350475
8274,120.051998875,22.523485875
8275,120.052023,22.523467
8276,120.052046,22.523449875
8277,120.052069,22.52343275
8278,120.052092,22.523415625
8279,120.052115,22.5233985
8280,120.052138,22.523381375
8281,120.052161,22.52336425
8282,120.052184,22.523347125
8283,120.052207,22.52333
8284,120.052229875,22.52331225
8285,120.05225275,22.5232945
8286,120.052275625,22.52327675
8287,120.0522985,22.523259
8288,120.052321375,22.52324125
8289,120.05234425,22.5232235
8290,120.052367125,22.52320575
8291,120.05239,22.523188
8292,120.052415375,22.523168625
8293,120.05244075,22.52314925
8294,120.052466125,22.523129875
8295,120.0524915,22.5231105
8296,120.052516875,22.523091125
8297,120.05254225,22.52307175
8298,120.052567625,22.523052375
8299,120.052593,22.523033
8300,120.052615125,22.523015375
8301,120.05263725,22.52299775
8302,120.052659375,22.522980125
8303,120.0526815,22.5229625
8304,120.052703625,22.522944875
8305,120.05272575,22.52292725
8306,120.052747875,22.522909625
8307,120.05277,22.522892
8308,120.05279225,22.522873375
8309,120.0528145,22.52285475
8310,120.05283675,22.522836125
8311,120.052859,22.5228175
8312,120.05288125,22.522798875
8313,120.0529035,22.52278025
8314,120.05292575,22.522761625
8315,120.052948,22.522743
8316,120.052970125,22.52272475
8317,120.05299225,22.5227065
8318,120.053014375,22.52268825
8319,120.0530365,22.52267
8320,120.053058625,22.52265175
8321,120.05308075,22.5226335
8322,120.053102875,22.52261525
8323,120.053125,22.522597
8324,120.0531465,22.522578875
8325,120.053168,22.52256075
8326,120.0531895,22.522542625
8327,120.053211,22.5225245
8328,120.0532325,22.522506375
8329,120.053254,22.52248825
8330,120.0532755,22.522470125
8331,120.053297,22.522452
8332,120.053317,22.52243425
8333,120.053337,22.5224165
8334,120.053357,22.52239875
8335,120.053377,22.522381
8336,120.053397,22.52236325
8337,120.053417,22.5223455
8338,120.053437,22.52232775
8339,120.053457,22.52231
8340,120.053480125,22.522291875
8341,120.05350325,22.52227375
8342,120.053526375,22.522255625
8343,120.0535495,22.5222375
8344,120.053572625,22.522219375
8345,120.05359575,22.52220125
8346,120.053618875,22.522183125
8347,120.053642,22.522165
8348,120.053666375,22.522148375
8349,120.05369075,22.52213175
8350,120.053715125,22.522115125
8351,120.0537395,22.5220985
8352,120.053763875,22.522081875
8353,120.05378825,22.52206525
8354,120.053812625,22.522048625
8355,120.053837,22.522032
8356,120.05386075,22.522013875
8357,120.0538845,22.52199575
8358,120.05390825,22.521977625
8359,120.053932,22.5219595
8360,120.05395575,22.521941375
8361,120.0539795,22.52192325
8362,120.05400325,22.521905125
8363,120.054027,22.521887
8364,120.0540495,22.521866375
8365,120.054072,22.52184575
8366,120.0540945,22.521825125
8367,120.054117,22.5218045
8368,120.0541395,22.521783875
8369,120.054162,22.52176325
8370,120.0541845,22.521742625
8371,120.054207,22.521722
8372,120.0542295,22.521704875
8373,120.054252,22.52168775
8374,120.0542745,22.521670625
8375,120.054297,22.5216535
8376,120.0543195,22.521636375
8377,120.054342,22.52161925
8378,120.0543645,22.521602125
8379,120.054387,22.521585
8380,120.054407625,22.521566875
8381,120.05442825,22.52154875
8382,120.054448875,22.521530625
8383,120.0544695,22.5215125
8384,120.054490125,22.521494375
8385,120.05451075,22.52147625
8386,120.054531375,22.521458125
8387,120.054552,22.52144
8388,120.054575875,22.521421875
8389,120.05459975,22.52140375
8390,120.054623625,22.521385625
8391,120.0546475,22.5213675
8392,120.054671375,22.521349375
8393,120.05469525,22.52133125
8394,120.054719125,22.521313125
8395,120.054743,22.521295
8396,120.054768,22.52127625
8397,120.054793,22.5212575
8398,120.054818,22.52123875
8399,120.054843,22.52122
8400,120.054868,22.52120125
8401,120.054893,22.5211825
8402,120.054918,22.52116375
8403,120.054943,22.521145
8404,120.054966625,22.5211285
8405,120.05499025,22.521112
8406,120.055013875,22.5210955
8407,120.0550375,22.521079
8408,120.055061125,22.5210625
8409,120.05508475,22.521046
8410,120.055108375,22.5210295
8411,120.055132,22.521013
8412,120.055155125,22.520996125
8413,120.05517825,22.52097925
8414,120.055201375,22.520962375
8415,120.0552245,22.5209455
8416,120.055247625,22.520928625
8417,120.05527075,22.52091175
8418,120.055293875,22.520894875
8419,120.055317,22.520878
8420,120.055342125,22.520860375
8421,120.05536725,22.52084275
8422,120.055392375,22.520825125
8423,120.0554175,22.5208075
8424,120.055442625,22.520789875
8425,120.05546775,22.52077225
8426,120.055492875,22.520754625
8427,120.055518,22.520737
8428,120.055541625,22.52072025
8429,120.05556525,22.5207035
8430,120.055588875,22.52068675
8431,120.0556125,22.52067
8432,120.055636125,22.52065325
8433,120.05565975,22.5206365
8434,120.055683375,22.52061975
8435,120.055707,22.520603
8436,120.055729875,22.520585125
8437,120.05575275,22.52056725
8438,120.055775625,22.520549375
8439,120.0557985,22.5205315
8440,120.055821375,22.520513625
8441,120.05584425,22.52049575
8442,120.055867125,22.520477875
8443,120.05589,22.52046
8444,120.05591525,22.520442875
8445,120.0559405,22.52042575
8446,120.05596575,22.520408625
8447,120.055991,22.5203915
8448,120.05601625,22.520374375
8449,120.0560415,22.52035725
8450,120.05606675,22.520340125
8451,120.056092,22.520323
8452,120.05611575,22.520306625
8453,120.0561395,22.52029025
8454,120.05616325,22.520273875
8455,120.056187,22.5202575
8456,120.05621075,22.520241125
8457,120.0562345,22.52022475
8458,120.05625825,22.520208375
8459,120.056282,22.520192
8460,120.05630675,22.520174
8461,120.0563315,22.520156
8462,120.05635625,22.520138
8463,120.056381,22.52012
8464,120.05640575,22.520102
8465,120.0564305,22.520084
8466,120.05645525,22.520066
8467,120.05648,22.520048
8468,120.056506,22.5200305
8469,120.056532,22.520013
8470,120.056558,22.5199955
8471,120.056584,22.519978
8472,120.05661,22.5199605
8473,120.056636,22.519943
8474,120.056662,22.5199255
8475,120.056688,22.519908
8476,120.05670975,22.51989175
8477,120.0567315,22.5198755
8478,120.05675325,22.51985925
8479,120.056775,22.519843
8480,120.05679675,22.51982675
8481,120.0568185,22.5198105
8482,120.05684025,22.51979425
8483,120.056862,22.519778
8484,120.05688525,22.51976075
8485,120.0569085,22.5197435
8486,120.05693175,22.51972625
8487,120.056955,22.519709
8488,120.05697825,22.51969175
8489,120.0570015,22.5196745
8490,120.05702475,22.51965725
8491,120.057048,22.51964
8492,120.05707325,22.51962275
8493,120.0570985,22.5196055
8494,120.05712375,22.51958825
8495,120.057149,22.519571
8496,120.05717425,22.51955375
8497,120.0571995,22.5195365
8498,120.05722475,22.51951925
8499,120.05725,22.519502
8500,120.05727475,22.51948425
8501,120.0572995,22.5194665
8502,120.05732425,22.51944875
8503,120.057349,22.519431
8504,120.05737375,22.51941325
8505,120.0573985,22.5193955
8506,120.05742325,22.51937775
8507,120.057448,22.51936
8508,120.05747075,22.5193425
8509,120.0574935,22.519325
8510,120.05751625,22.5193075
8511,120.057539,22.51929
8512,120.05756175,22.5192725
8513,120.0575845,22.519255
8514,120.05760725,22.5192375
8515,120.05763,22.51922
8516,120.0576535,22.519204
8517,120.057677,22.519188
8518,120.0577005,22.519172
8519,120.057724,22.519156
8520,120.0577475,22.51914
8521,120.057771,22.519124
8522,120.0577945,22.519108
8523,120.057818,22.519092
8524,120.057841125,22.519074
8525,120.05786425,22.519056
8526,120.057887375,22.519038
8527,120.0579105,22.51902
8528,120.057933625,22.519002
8529,120.05795675,22.518984
8530,120.057979875,22.518966
8531,120.058003,22.518948
8532,120.058027375,22.51893175
8533,120.05805175,22.5189155
8534,120.058076125,22.51889925
8535,120.0581005,22.518883
8536,120.058124875,22.51886675
8537,120.05814925,22.5188505
8538,120.058173625,22.51883425
8539,120.058198,22.518818
8540,120.05822175,22.5188005
8541,120.0582455,22.518783
8542,120.05826925,22.5187655
8543,120.058293,22.518748
8544,120.05831675,22.5187305
8545,120.0583405,22.518713
8546,120.05836425,22.5186955
8547,120.058388,22.518678
8548,120.05841225,22.518661125
8549,120.0584365,22.51864425
8550,120.05846075,22.518627375
8551,120.058485,22.5186105
8552,120.05850925,22.518593625
8553,120.0585335,22.51857675
8554,120.05855775,22.518559875
8555,120.058582,22.518543
8556,120.05860575,22.518526625
8557,120.0586295,22.51851025
8558,120.05865325,22.518493875
8559,120.058677,22.5184775
8560,120.05870075,22.518461125
8561,120.0587245,22.51844475
8562,120.05874825,22.518428375
8563,120.058772,22.518412
8564,120.05879575,22.518395875
8565,120.0588195,22.51837975
8566,120.05884325,22.518363625
8567,120.058867,22.5183475
8568,120.05889075,22.518331375
8569,120.0589145,22.51831525
8570,120.05893825,22.518299125
8571,120.058962,22.518283
8572,120.058984,22.518265375
8573,120.059006,22.51824775
8574,120.059028,22.518230125
8575,120.05905,22.5182125
8576,120.059072,22.518194875
8577,120.059094,22.51817725
8578,120.059116,22.518159625
8579,120.059138,22.518142
8580,120.059163625,22.518123375
8581,120.05918925,22.51810475
8582,120.059214875,22.518086125
8583,120.0592405,22.5180675
8584,120.059266125,22.518048875
8585,120.05929175,22.51803025
8586,120.059317375,22.518011625
8587,120.059343,22.517993
8588,120.059366125,22.5179755
8589,120.05938925,22.517958
8590,120.059412375,22.5179405
8591,120.0594355,22.517923
8592,120.059458625,22.5179055
8593,120.05948175,22.517888
8594,120.059504875,22.5178705
8595,120.059528,22.517853
8596,120.059551375,22.517835125
8597,120.05957475,22.51781725
8598,120.059598125,22.517799375
8599,120.0596215,22.5177815
8600,120.059644875,22.517763625
8601,120.05966825,22.51774575
8602,120.059691625,22.517727875
8603,120.059715,22.51771
8604,120.059737875,22.517692125
8605,120.05976075,22.51767425
8606,120.059783625,22.517656375
8607,120.0598065,22.5176385
8608,120.059829375,22.517620625
8609,120.05985225,22.51760275
8610,120.059875125,22.517584875
8611,120.059898,22.517567
8612,120.059922875,22.51754825
8613,120.05994775,22.5175295
8614,120.059972625,22.51751075
8615,120.0599975,22.517492
8616,120.060022375,22.51747325
8617,120.06004725,22.5174545
8618,120.060072125,22.51743575
8619,120.060097,22.517417
8620,120.060121125,22.517400125
8621,120.06014525,22.51738325
8622,120.060169375,22.517366375
8623,120.0601935,22.5173495
8624,120.060217625,22.517332625
8625,120.06024175,22.51731575
8626,120.060265875,22.517298875
8627,120.06029,22.517282
8628,120.060311625,22.51726425
8629,120.06033325,22.5172465
8630,120.060354875,22.51722875
8631,120.0603765,22.517211
8632,120.060398125,22.51719325
8633,120.06041975,22.5171755
8634,120.060441375,22.51715775
8635,120.060463,22.51714
8636,120.060487625,22.51712375
8637,120.06051225,22.5171075
8638,120.060536875,22.51709125
8639,120.0605615,22.517075
8640,120.060586125,22.51705875
8641,120.06061075,22.5170425
8642,120.060635375,22.51702625
8643,120.06066,22.51701
8644,120.06068375,22.51699125
8645,120.0607075,22.5169725
8646,120.06073125,22.51695375
8647,120.060755,22.516935
8648,120.06077875,22.51691625
8649,120.0608025,22.5168975
8650,120.06082625,22.51687875
8651,120.06085,22.51686
8652,120.06087475,22.516841875
8653,120.0608995,22.51682375
8654,120.06092425,22.516805625
8655,120.060949,22.5167875
8656,120.06097375,22.516769375
8657,120.0609985,22.51675125
8658,120.06102325,22.516733125
8659,120.061048,22.516715
8660,120.061071375,22.516699625
8661,120.06109475,22.51668425
8662,120.061118125,22.516668875
8663,120.0611415,22.5166535
8664,120.061164875,22.516638125
8665,120.06118825,22.51662275
8666,120.061211625,22.516607375
8667,120.061235,22.516592
8668,120.0612575,22.516573375
8669,120.06128,22.51655475
8670,120.0613025,22.516536125
8671,120.061325,22.5165175
8672,120.0613475,22.516498875
8673,120.06137,22.51648025
8674,120.0613925,22.516461625
8675,120.061415,22.516443
8676,120.06144,22.516427875
8677,120.061465,22.51641275
8678,120.06149,22.516397625
8679,120.061515,22.5163825
8680,120.06154,22.516367375
8681,120.061565,22.51635225
8682,120.06159,22.516337125
8683,120.061615,22.516322
8684,120.0616385,22.516305125
8685,120.061662,22.51628825
8686,120.0616855,22.516271375
8687,120.061709,22.5162545
8688,120.0617325,22.516237625
8689,120.061756,22.51622075
8690,120.0617795,22.516203875
8691,120.061803,22.516187
8692,120.061826125,22.51617075
8693,120.06184925,22.5161545
8694,120.061872375,22.51613825
8695,120.0618955,22.516122
8696,120.061918625,22.51610575
8697,120.06194175,22.5160895
8698,120.061964875,22.51607325
8699,120.061988,22.516057
8700,120.062012,22.516040125
8701,120.062036,22.51602325
8702,120.06206,22.516006375
8703,120.062084,22.5159895
8704,120.062108,22.515972625
8705,120.062132,22.51595575
8706,120.062156,22.515938875
8707,120.06218,22.515922
8708,120.062205875,22.51590425
8709,120.06223175,22.5158865
8710,120.062257625,22.51586875
8711,120.0622835,22.515851
8712,120.062309375,22.51583325
8713,120.06233525,22.5158155
8714,120.062361125,22.51579775
8715,120.062387,22.51578
8716,120.062412125,22.5157635
8717,120.06243725,22.515747
8718,120.062462375,22.5157305
8719,120.0624875,22.515714
8720,120.062512625,22.5156975
8721,120.06253775,22.515681
8722,120.062562875,22.5156645
8723,120.062588,22.515648
8724,120.062611625,22.515631375
8725,120.06263525,22.51561475
8726,120.062658875,22.515598125
8727,120.0626825,22.5155815
8728,120.062706125,22.515564875
8729,120.06272975,22.51554825
8730,120.062753375,22.515531625
8731,120.062777,22.515515
8732,120.0628005,22.515499375
8733,120.062824,22.51548375
8734,120.0628475,22.515468125
8735,120.062871,22.5154525
8736,120.0628945,22.515436875
8737,120.062918,22.51542125
8738,120.0629415,22.515405625
8739,120.062965,22.51539
8740,120.062989375,22.515371875
8741,120.06301375,22.51535375
8742,120.063038125,22.515335625
8743,120.0630625,22.5153175
8744,120.063086875,22.515299375
8745,120.06311125,22.51528125
8746,120.063135625,22.515263125
8747,120.06316,22.515245
8748,120.06318625,22.5152285
8749,120.0632125,22.515212
8750,120.06323875,22.5151955
8751,120.063265,22.515179
8752,120.06329125,22.5151625
8753,120.0633175,22.515146
8754,120.06334375,22.5151295
8755,120.06337,22.515113
8756,120.06339275,22.515096125
8757,120.0634155,22.51507925
8758,120.06343825,22.515062375
8759,120.063461,22.5150455
8760,120.06348375,22.515028625
8761,120.0635065,22.51501175
8762,120.06352925,22.514994875
8763,120.063552,22.514978
8764,120.0635745,22.514962875
8765,120.063597,22.51494775
8766,120.0636195,22.514932625
8767,120.063642,22.5149175
8768,120.0636645,22.514902375
8769,120.063687,22.51488725
8770,120.0637095,22.514872125
8771,120.063732,22.514857
8772,120.06375575,22.51484075
8773,120.0637795,22.5148245
8774,120.06380325,22.51480825
8775,120.063827,22.514792
8776,120.06385075,22.51477575
8777,120.0638745,22.5147595
8778,120.06389825,22.51474325
8779,120.063922,22.514727
8780,120.06394575,22.514709
8781,120.0639695,22.514691
8782,120.06399325,22.514673
8783,120.064017,22.514655
8784,120.06404075,22.514637
8785,120.0640645,22.514619
8786,120.06408825,22.514601
8787,120.064112,22.514583
8788,120.06413825,22.5145655
8789,120.0641645,22.514548
8790,120.06419075,22.5145305
8791,120.064217,22.514513
8792,120.06424325,22.5144955
8793,120.0642695,22.514478
8794,120.06429575,22.5144605
8795,120.064322,22.514443
8796,120.064347375,22.514424125
8797,120.06437275,22.51440525
8798,120.064398125,22.514386375
8799,120.0644235,22.5143675
8800,120.064448875,22.514348625
8801,120.06447425,22.51432975
8802,120.064499625,22.514310875
8803,120.064525,22.514292
8804,120.0645485,22.51427575
8805,120.064572,22.5142595
8806,120.0645955,22.51424325
8807,120.064619,22.514227
8808,120.0646425,22.51421075
8809,120.064666,22.5141945
8810,120.0646895,22.51417825
8811,120.064713,22.514162
8812,120.0647355,22.514143625
8813,120.064758,22.51412525
8814,120.0647805,22.514106875
8815,120.064803,22.5140885
8816,120.0648255,22.514070125
8817,120.064848,22.51405175
8818,120.0648705,22.514033375
8819,120.064893,22.514015
8820,120.0649185,22.513998125
8821,120.064944,22.51398125
8822,120.0649695,22.513964375
8823,120.064995,22.5139475
8824,120.0650205,22.513930625
8825,120.065046,22.51391375
8826,120.0650715,22.513896875
8827,120.065097,22.51388
8828,120.0651205,22.5138635
8829,120.065144,22.513847
8830,120.0651675,22.5138305
8831,120.065191,22.513814
8832,120.0652145,22.5137975
8833,120.065238,22.513781
8834,120.0652615,22.5137645
8835,120.065285,22.513748
8836,120.065310625,22.513733
8837,120.06533625,22.513718
8838,120.065361875,22.513703
8839,120.0653875,22.513688
8840,120.065413125,22.513673
8841,120.06543875,22.513658
8842,120.065464375,22.513643
8843,120.06549,22.513628
8844,120.0655125,22.5136105
8845,120.065535,22.513593
8846,120.0655575,22.5135755
8847,120.06558,22.513558
8848,120.0656025,22.5135405
8849,120.065625,22.513523
8850,120.0656475,22.5135055
8851,120.06567,22.513488
8852,120.0656935,22.513471125
8853,120.065717,22.51345425
8854,120.0657405,22.513437375
8855,120.065764,22.5134205
8856,120.0657875,22.513403625
8857,120.065811,22.51338675
8858,120.0658345,22.513369875
8859,120.065858,22.513353
8860,120.06588075,22.51333575
8861,120.0659035,22.5133185
8862,120.06592625,22.51330125
8863,120.065949,22.513284
8864,120.06597175,22.51326675
8865,120.0659945,22.5132495
8866,120.06601725,22.51323225
8867,120.06604,22.513215
8868,120.06606525,22.513197125
8869,120.0660905,22.51317925
8870,120.06611575,22.513161375
8871,120.066141,22.5131435
8872,120.06616625,22.513125625
8873,120.0661915,22.51310775
8874,120.06621675,22.513089875
8875,120.066242,22.513072
8876,120.066264625,22.513052625
8877,120.06628725,22.51303325
8878,120.066309875,22.513013875
8879,120.0663325,22.5129945
8880,120.066355125,22.512975125
8881,120.06637775,22.51295575
8882,120.066400375,22.512936375
8883,120.066423,22.512917
8884,120.066447,22.51289675
8885,120.066471,22.5128765
8886,120.066495,22.51285625
8887,120.066519,22.512836
8888,120.066543,22.51281575
8889,120.066567,22.5127955
8890,120.066591,22.51277525
8891,120.066615,22.512755
8892,120.0666375,22.512736625
8893,120.06666,22.51271825
8894,120.0666825,22.512699875
8895,120.066705,22.5126815
8896,120.0667275,22.512663125
8897,120.06675,22.51264475
8898,120.0667725,22.512626375
8899,120.066795,22.512608
8900,120.066816625,22.512588875
8901,120.06683825,22.51256975
8902,120.066859875,22.512550625
8903,120.0668815,22.5125315
8904,120.066903125,22.512512375
8905,120.06692475,22.51249325
8906,120.066946375,22.512474125
8907,120.066968,22.512455
8908,120.0669905,22.512434625
8909,120.067013,22.51241425
8910,120.0670355,22.512393875
8911,120.067058,22.5123735
8912,120.0670805,22.512353125
8913,120.067103,22.51233275
8914,120.0671255,22.512312375
8915,120.067148,22.512292
8916,120.067171,22.51227175
8917,120.067194,22.5122515
8918,120.067217,22.51223125
8919,120.06724,22.512211
8920,120.067263,22.51219075
8921,120.067286,22.5121705
8922,120.067309,22.51215025
8923,120.067332,22.51213
8924,120.06735425,22.51211275
8925,120.0673765,22.5120955
8926,120.06739875,22.51207825
8927,120.067421,22.512061
8928,120.06744325,22.51204375
8929,120.0674655,22.5120265
8930,120.06748775,22.51200925
8931,120.06751,22.511992
8932,120.067533375,22.511973375
8933,120.06755675,22.51195475
8934,120.067580125,22.511936125
8935,120.0676035,22.5119175
8936,120.067626875,22.511898875
8937,120.06765025,22.51188025
8938,120.067673625,22.511861625
8939,120.067697,22.511843
8940,120.06772025,22.511826
8941,120.0677435,22.511809
8942,120.06776675,22.511792
8943,120.06779,22.511775
8944,120.06781325,22.511758
8945,120.0678365,22.511741
8946,120.06785975,22.511724
8947,120.067883,22.511707
8948,120.067906625,22.511688
8949,120.06793025,22.511669
8950,120.067953875,22.51165
8951,120.0679775,22.511631
8952,120.068001125,22.511612
8953,120.06802475,22.511593
8954,120.068048375,22.511574
8955,120.068072,22.511555
8956,120.068096125,22.511536
8957,120.06812025,22.511517
8958,120.068144375,22.511498
8959,120.0681685,22.511479
8960,120.068192625,22.51146
8961,120.06821675,22.511441
8962,120.068240875,22.511422
8963,120.068265,22.511403
8964,120.068286875,22.51138575
8965,120.06830875,22.5113685
8966,120.068330625,22.51135125
8967,120.0683525,22.511334
8968,120.068374375,22.51131675
8969,120.06839625,22.5112995
8970,120.068418125,22.51128225
8971,120.06844,22.511265
8972,120.068462125,22.511245625
8973,120.06848425,22.51122625
8974,120.068506375,22.511206875
8975,120.0685285,22.5111875
8976,120.068550625,22.511168125
8977,120.06857275,22.51114875
8978,120.068594875,22.511129375
8979,120.068617,22.51111
8980,120.0686405,22.51109125
8981,120.068664,22.5110725
8982,120.0686875,22.51105375
8983,120.068711,22.511035
8984,120.0687345,22.51101625
8985,120.068758,22.5109975
8986,120.0687815,22.51097875
8987,120.068805,22.51096
8988,120.068826625,22.5109415
8989,120.06884825,22.510923
8990,120.068869875,22.5109045
8991,120.0688915,22.510886
8992,120.068913125,22.5108675
8993,120.06893475,22.510849
8994,120.068956375,22.5108305
8995,120.068978,22.510812
8996,120.0689995,22.510794
8997,120.069021,22.510776
8998,120.0690425,22.510758
8999,120.069064,22.51074
9000,120.0690855,22.510722
9001,120.069107,22.510704
9002,120.0691285,22.510686
9003,120.06915,22.510668
9004,120.069174375,22.510649875
9005,120.06919875,22.51063175
9006,120.069223125,22.510613625
9007,120.0692475,22.5105955
9008,120.069271875,22.510577375
9009,120.06929625,22.51055925
9010,120.069320625,22.510541125
9011,120.069345,22.510523
9012,120.069366875,22.5105055
9013,120.06938875,22.510488
9014,120.069410625,22.5104705
9015,120.0694325,22.510453
9016,120.069454375,22.5104355
9017,120.06947625,22.510418
9018,120.069498125,22.5104005
9019,120.06952,22.510383
9020,120.0695435,22.510365125
9021,120.069567,22.51034725
9022,120.0695905,22.510329375
9023,120.069614,22.5103115
9024,120.0696375,22.510293625
9025,120.069661,22.51027575
9026,120.0696845,22.510257875
9027,120.069708,22.51024
9028,120.069729875,22.5102235
9029,120.06975175,22.510207
9030,120.069773625,22.5101905
9031,120.0697955,22.510174
9032,120.069817375,22.5101575
9033,120.06983925,22.510141
9034,120.069861125,22.5101245
9035,120.069883,22.510108
9036,120.069909125,22.510088625
9037,120.06993525,22.51006925
9038,120.069961375,22.510049875
9039,120.0699875,22.5100305
9040,120.070013625,22.510011125
9041,120.07003975,22.50999175
9042,120.070065875,22.509972375
9043,120.070092,22.509953
9044,120.070114875,22.509936125
9045,120.07013775,22.50991925
9046,120.070160625,22.509902375
9047,120.0701835,22.5098855
9048,120.070206375,22.509868625
9049,120.07022925,22.50985175
9050,120.070252125,22.509834875
9051,120.070275,22.509818
9052,120.070298375,22.5097985
9053,120.07032175,22.509779
9054,120.070345125,22.5097595
9055,120.0703685,22.50974
9056,120.070391875,22.5097205
9057,120.07041525,22.509701
9058,120.070438625,22.5096815
9059,120.070462,22.509662
9060,120.070485125,22.5096445
9061,120.07050825,22.509627
9062,120.070531375,22.5096095
9063,120.0705545,22.509592
9064,120.070577625,22.5095745
9065,120.07060075,22.509557
9066,120.070623875,22.5095395
9067,120.070647,22.509522
9068,120.070671375,22.509505125
9069,120.07069575,22.50948825
9070,120.070720125,22.509471375
9071,120.0707445,22.5094545
9072,120.070768875,22.509437625
9073,120.07079325,22.50942075
9074,120.070817625,22.509403875
9075,120.070842,22.509387
9076,120.07086425,22.509369
9077,120.0708865,22.509351
9078,120.07090875,22.509333
9079,120.070931,22.509315
9080,120.07095325,22.509297
9081,120.0709755,22.509279
9082,120.07099775,22.509261
9083,120.07102,22.509243
9084,120.071044625,22.509226
9085,120.07106925,22.509209
9086,120.071093875,22.509192
9087,120.0711185,22.509175
9088,120.071143125,22.509158
9089,120.07116775,22.509141
9090,120.071192375,22.509124
9091,120.071217,22.509107
9092,120.071244,22.509088625
9093,120.071271,22.50907025
9094,120.071298,22.509051875
9095,120.071325,22.5090335
9096,120.071352,22.509015125
9097,120.071379,22.50899675
9098,120.071406,22.508978375
9099,120.071433,22.50896
9100,120.071455375,22.508943125
9101,120.07147775,22.50892625
9102,120.071500125,22.508909375
9103,120.0715225,22.5088925
9104,120.071544875,22.508875625
9105,120.07156725,22.50885875
9106,120.071589625,22.508841875
9107,120.071612,22.508825
9108,120.071634875,22.50880725
9109,120.07165775,22.5087895
9110,120.071680625,22.50877175
9111,120.0717035,22.508754
9112,120.071726375,22.50873625
9113,120.07174925,22.5087185
9114,120.071772125,22.50870075
9115,120.071795,22.508683
9116,120.07182,22.508667
9117,120.071845,22.508651
9118,120.07187,22.508635
9119,120.071895,22.508619
9120,120.07192,22.508603
9121,120.071945,22.508587
9122,120.07197,22.508571
9123,120.071995,22.508555
9124,120.072019125,22.508539375
9125,120.07204325,22.50852375
9126,120.072067375,22.508508125
9127,120.0720915,22.5084925
9128,120.072115625,22.508476875
9129,120.07213975,22.50846125
9130,120.072163875,22.508445625
9131,120.072188,22.50843
9132,120.072212375,22.50841025
9133,120.07223675,22.5083905
9134,120.072261125,22.50837075
9135,120.0722855,22.508351
9136,120.072309875,22.50833125
9137,120.07233425,22.5083115
9138,120.072358625,22.50829175
9139,120.072383,22.508272
9140,120.07240725,22.508256125
9141,120.0724315,22.50824025
9142,120.07245575,22.508224375
9143,120.07248,22.5082085
9144,120.07250425,22.508192625
9145,120.0725285,22.50817675
9146,120.07255275,22.508160875
9147,120.072577,22.508145
9148,120.072602,22.508129375
9149,120.072627,22.50811375
9150,120.072652,22.508098125
9151,120.072677,22.5080825
9152,120.072702,22.508066875
9153,120.072727,22.50805125
9154,120.072752,22.508035625
9155,120.072777,22.50802
9156,120.072802375,22.50800275
9157,120.07282775,22.5079855
9158,120.072853125,22.50796825
9159,120.0728785,22.507951
9160,120.072903875,22.50793375
9161,120.07292925,22.5079165
9162,120.072954625,22.50789925
9163,120.07298,22.507882
9164,120.073003375,22.50786425
9165,120.07302675,22.5078465
9166,120.073050125,22.50782875
9167,120.0730735,22.507811
9168,120.073096875,22.50779325
9169,120.07312025,22.5077755
9170,120.073143625,22.50775775
9171,120.073167,22.50774
9172,120.073189875,22.50772475
9173,120.07321275,22.5077095
9174,120.073235625,22.50769425
9175,120.0732585,22.507679
9176,120.073281375,22.50766375
9177,120.07330425,22.5076485
9178,120.073327125,22.50763325
9179,120.07335,22.507618
